smv_max,smv_std,smv_range,duration_s,n_impact_peaks,gyro_max,gyro_std,total_rotation_deg,jerk_max,subject,activity_id,activity_name,trial,trans_f1,cnn_f1,delta_f1,winner
29.02358677131834,3.2850138365131736,24.704286217041638,4.833333333333333,2,4.8081851230015955,0.8668827098397437,6.144667177409802,532.0731961955773,36,11,Frontfall,1,88.52,80.0,8.519999999999996,Transformer
18.49545230050855,2.99121911213718,15.447253448358111,5.233333333333333,4,6.003544011064472,1.2789569533785685,10.812354096844228,328.52645684316343,36,11,Frontfall,2,88.52,80.0,8.519999999999996,Transformer
31.49510659846437,2.7894329981397044,27.833798546195563,10.8,7,7.064583786059599,1.1397637823055882,18.039666633217134,818.2480972685082,36,11,Frontfall,3,88.52,80.0,8.519999999999996,Transformer
14.239620422175896,0.7114433513935705,7.115896920438959,14.033333333333333,0,9.449582643541822,1.2847981465516816,12.077828550981145,403.4668964855713,49,10,Backfall,1,93.42,87.58,5.840000000000003,Transformer
34.08023097654711,2.2850010316927514,29.995699562786555,11.766666666666667,2,5.370190511555267,1.321970075503475,8.683014433917231,953.7371594906464,49,10,Backfall,2,93.42,87.58,5.840000000000003,Transformer
37.25794173672024,3.6581933184765894,35.831587152865204,9.933333333333334,6,8.258460458322762,1.7923106719811528,11.60907228039185,1099.4902949308143,49,10,Backfall,3,93.42,87.58,5.840000000000003,Transformer
38.806452131248996,3.560540742325184,36.89123001182822,9.9,6,7.737960736246215,1.6213111530101512,10.28768785886609,731.1566437066856,49,10,Backfall,4,93.42,87.58,5.840000000000003,Transformer
30.463159077103423,2.8272631000415003,26.557470271266613,8.966666666666667,4,7.032985988464012,1.6188779355099798,12.570364902140284,539.4015708710539,49,10,Backfall,5,93.42,87.58,5.840000000000003,Transformer
84.21640033238013,6.345620431016813,81.59893953178282,10.333333333333334,6,15.179728829615675,1.8996870224643738,9.488650215207068,2711.9415070080463,49,11,Frontfall,1,93.42,87.58,5.840000000000003,Transformer
54.231405196119546,3.5454550011511716,51.24476350115932,10.666666666666666,3,10.97177025230171,1.973761022330915,9.563069005552874,1636.989823292046,49,11,Frontfall,2,93.42,87.58,5.840000000000003,Transformer
85.72636859858594,8.23683500996232,79.37803843171955,7.566666666666666,1,16.36075772190292,1.530320670358992,6.583731305721027,4001.350378909157,49,11,Frontfall,4,93.42,87.58,5.840000000000003,Transformer
103.53413578868924,8.511721527155505,97.49455286555808,8.5,3,9.991724968220487,1.4970237582788397,7.829146522657453,3006.9363873062593,49,11,Frontfall,5,93.42,87.58,5.840000000000003,Transformer
57.99197871714264,3.8621486193256582,53.50022291270932,7.733333333333333,2,10.183018157624181,1.174357276307911,6.841242714743454,1331.7017898162514,49,12,Leftfall,2,93.42,87.58,5.840000000000003,Transformer
114.44396162347758,7.674157653849786,110.9382629151979,7.466666666666667,5,10.734651313699855,2.2802776648332417,11.497826118751043,3586.0256009469026,49,12,Leftfall,3,93.42,87.58,5.840000000000003,Transformer
40.67452525951806,3.5986414307402086,37.15349492623366,8.366666666666667,3,11.835634703414053,1.4084283500881352,6.510315056731656,805.4063709298244,49,12,Leftfall,4,93.42,87.58,5.840000000000003,Transformer
37.34990668394565,2.7576253577769068,34.96303553871819,8.733333333333333,2,9.092524356406276,1.5990133125596846,7.53971106915744,1620.394099926871,49,12,Leftfall,5,93.42,87.58,5.840000000000003,Transformer
51.09486208167656,4.294908257772482,46.348239355887685,8.466666666666667,3,10.325910932147407,1.5198429817487653,8.88656884658573,1305.507367008906,49,13,Rightfall,1,93.42,87.58,5.840000000000003,Transformer
39.118703617034996,3.1421844609761482,35.28040923665559,7.8,2,8.628421905995252,1.6588454523650622,9.064311567907888,599.2303319122755,49,13,Rightfall,2,93.42,87.58,5.840000000000003,Transformer
33.80753320127659,3.5030648598358898,29.068675210367743,8.566666666666666,3,8.328208024844152,1.9552309000926584,11.802843051600451,705.4159070170697,49,13,Rightfall,3,93.42,87.58,5.840000000000003,Transformer
45.33561074158572,2.6051642614739725,39.90785266720935,15.566666666666666,5,16.61433639093758,2.38927122002774,16.86771616132767,1420.250473295309,49,13,Rightfall,4,93.42,87.58,5.840000000000003,Transformer
50.0354974910015,3.976827985978238,45.56100483508294,8.1,3,8.605807161449224,2.2137301605531863,12.405502245961072,1027.5527721687668,49,13,Rightfall,5,93.42,87.58,5.840000000000003,Transformer
49.97774077149572,3.4831923668356493,47.983571057841075,9.933333333333334,3,13.83025699578519,2.2367919938661562,13.664898518306613,1262.807485342855,49,14,Rotatefall,1,93.42,87.58,5.840000000000003,Transformer
57.02649407993281,5.700279315138782,51.99619065715862,9.166666666666666,5,15.878289431710481,2.781039564204695,14.741620185724388,1786.1930587955671,49,14,Rotatefall,2,93.42,87.58,5.840000000000003,Transformer
48.020556837371316,5.255368536267128,44.6129420135878,8.733333333333333,5,13.89279859502909,2.7729254627158406,15.908790001719542,1393.4829438925742,49,14,Rotatefall,3,93.42,87.58,5.840000000000003,Transformer
73.22450509385564,6.957092012932611,69.47118877272956,8.366666666666667,5,12.590615411633754,2.7277590476409537,15.599514128060463,2187.7435323888235,49,14,Rotatefall,4,93.42,87.58,5.840000000000003,Transformer
63.043562892454524,6.19700383425466,60.56776710090877,9.466666666666667,5,13.858674737554585,2.689662069346796,15.589858452464656,1770.4649114698327,49,14,Rotatefall,5,93.42,87.58,5.840000000000003,Transformer
10.132647100227908,0.0857137458311562,0.7602371419720502,5.0,0,0.30915293692945134,0.05827649316578628,0.4020059096571654,13.79698920622783,54,10,Backfall,2,94.97,89.16,5.810000000000002,Transformer
58.44555639943266,3.7280726453986732,55.04830135329783,9.066666666666666,3,23.607064486645253,2.7482911797571523,13.065964449608959,1681.6700852375516,54,10,Backfall,4,94.97,89.16,5.810000000000002,Transformer
101.54598841346377,7.882596496498504,98.09736225306642,10.0,4,23.256010284206504,2.816950689932839,14.729286482953233,3173.495412199806,54,10,Backfall,5,94.97,89.16,5.810000000000002,Transformer
79.97446535979259,6.221782959357479,78.45583589003623,8.8,4,14.39131200878788,2.7096555167132776,13.505267382197632,3117.06967529706,54,11,Frontfall,1,94.97,89.16,5.810000000000002,Transformer
176.9921754854587,11.247344643805693,172.014445548631,8.133333333333333,4,19.619518068397756,3.1308814254566615,12.703639295904647,5520.892893321285,54,11,Frontfall,2,94.97,89.16,5.810000000000002,Transformer
21.849728990871743,2.4409505716702458,17.92177474329293,6.2,2,16.033478181651756,2.4657842617677073,7.015288834578424,472.01953232079535,54,11,Frontfall,3,94.97,89.16,5.810000000000002,Transformer
59.11506866650644,4.693301405941621,56.64501379219958,9.666666666666666,4,12.732764204516384,2.202729697821069,11.640387013968029,2524.135911193243,54,11,Frontfall,4,94.97,89.16,5.810000000000002,Transformer
47.58977577869749,4.774058360480145,45.377201267515595,8.733333333333333,6,10.740435925881778,1.9864179748912443,10.884334418077612,1935.9975321614315,54,11,Frontfall,5,94.97,89.16,5.810000000000002,Transformer
36.03468429745142,3.551752185845341,34.45808769121346,8.933333333333334,5,16.573140052819856,2.6491330635276533,13.605938477718547,1234.7332665323306,54,12,Leftfall,1,94.97,89.16,5.810000000000002,Transformer
77.72114813984699,4.63238820303508,73.21243765014265,9.666666666666666,3,25.8728248565222,2.848898858795719,12.95518246263294,2830.290435164749,54,12,Leftfall,2,94.97,89.16,5.810000000000002,Transformer
83.79709970755137,6.1770059366273795,80.03014335612696,8.466666666666667,4,16.294500239948427,2.522994483651065,12.088483935067377,2718.358075775671,54,12,Leftfall,3,94.97,89.16,5.810000000000002,Transformer
87.60487017868553,5.7571857910126765,84.35014271340239,8.7,4,17.829045633884952,2.6384419074116545,12.558993051747995,2926.0557091331953,54,12,Leftfall,4,94.97,89.16,5.810000000000002,Transformer
112.73822050825123,8.660219319474606,109.64544598020767,7.766666666666667,6,16.550515261953496,2.5974472771637247,13.59106501988261,3862.059396527827,54,12,Leftfall,5,94.97,89.16,5.810000000000002,Transformer
28.417815765664816,3.3994547043847136,24.732557551561975,7.866666666666666,3,12.698880531404436,2.281721504857642,11.265753222511542,584.6682456307224,54,13,Rightfall,1,94.97,89.16,5.810000000000002,Transformer
23.911689706465083,2.622771377390015,18.25347090500984,7.733333333333333,2,17.352868822804346,2.2453409653359238,10.253602467673282,499.3118372749085,54,13,Rightfall,2,94.97,89.16,5.810000000000002,Transformer
35.497345624240445,2.778537429063984,31.69215371018516,7.6,2,11.992538717986053,2.2711630366738427,10.083302314245712,790.8967585792242,54,13,Rightfall,3,94.97,89.16,5.810000000000002,Transformer
38.16718654116786,3.755924580975416,35.43632684285383,7.766666666666667,3,18.48984591616841,2.5396834464284175,11.44483350365649,871.1887466482118,54,13,Rightfall,4,94.97,89.16,5.810000000000002,Transformer
39.46629106408772,3.3623797996849594,33.480736177113215,8.566666666666666,3,12.478694507905717,2.237815961599427,11.072193100195568,1381.826867186925,54,13,Rightfall,5,94.97,89.16,5.810000000000002,Transformer
47.26433114109483,3.7010244981808973,43.092001583994794,8.533333333333333,3,21.54166877834311,2.4238555624173297,13.33085259958866,1575.5320026742186,54,14,Rotatefall,1,94.97,89.16,5.810000000000002,Transformer
92.54935147413859,6.71179913610633,87.78975877404037,8.0,2,16.36081925639748,2.942002870891487,16.259912405793198,3011.1497244431853,54,14,Rotatefall,2,94.97,89.16,5.810000000000002,Transformer
88.96647232203328,5.610804419525021,83.96529305508645,9.033333333333333,3,12.6541741577907,2.2703721953241875,13.231546628758151,2776.800898262641,54,14,Rotatefall,3,94.97,89.16,5.810000000000002,Transformer
56.55703621391554,4.673115656674378,50.720443583732575,9.4,4,11.771403910310442,2.1873945884669346,13.041084476320277,1854.442474102916,54,14,Rotatefall,4,94.97,89.16,5.810000000000002,Transformer
26.163405094928773,2.655861389973972,20.390296007971774,6.5,3,15.433118410705028,2.5900120729277063,9.971147602803873,688.7156095359213,54,14,Rotatefall,5,94.97,89.16,5.810000000000002,Transformer
10.122969056474638,0.06412002813867353,0.6846078693108826,6.5,0,0.32620136078508916,0.05270428556290194,0.2521452662692491,122.36811045255871,62,10,Backfall,1,97.56,92.31,5.25,Transformer
50.917178305972776,3.76323326811707,46.48776205526874,8.566666666666666,5,16.04864386385772,1.9920142539728494,10.603943905327858,1313.9816649680472,62,10,Backfall,2,97.56,92.31,5.25,Transformer
34.41227793909083,3.031297586780192,28.641345264962297,8.1,4,10.649307443528661,1.9746341793533517,9.428015705044084,569.3356640491876,62,10,Backfall,3,97.56,92.31,5.25,Transformer
30.440680161843087,2.636950034964465,24.482487331509216,7.233333333333333,3,10.85405762206216,1.986442680328011,8.35399398572931,627.7146991304783,62,10,Backfall,4,97.56,92.31,5.25,Transformer
33.35386871541674,3.0559552142379096,28.103119796448063,7.2,2,8.537586055372067,1.5754315587973573,7.735482249029671,878.7838344729537,62,10,Backfall,5,97.56,92.31,5.25,Transformer
69.45356806559512,5.938091524378694,68.20091944217522,8.1,3,6.468477706297669,1.0458266347003466,7.036960541703252,2935.7389782751516,62,11,Frontfall,1,97.56,92.31,5.25,Transformer
70.1621488453568,6.194264203054357,67.20341749459972,7.0,1,19.722810265230898,1.713537977413074,6.856327102756607,2503.5665576509527,62,11,Frontfall,2,97.56,92.31,5.25,Transformer
12.38243806313402,0.5221070359865827,5.256977733574651,12.766666666666667,0,5.592300766165121,0.704737806036998,4.796288195398418,190.6763887015398,62,11,Frontfall,3,97.56,92.31,5.25,Transformer
84.46447118912886,5.956302501494979,79.92717108748953,7.133333333333334,1,11.080853630360002,1.2717939245993555,5.454957722328271,2945.44793362407,62,11,Frontfall,4,97.56,92.31,5.25,Transformer
95.5175029686318,6.723042353726887,91.77006240204737,7.3,5,8.868555183743624,1.5047878764037983,6.4776585831782585,3750.101052498018,62,11,Frontfall,5,97.56,92.31,5.25,Transformer
41.587929937964574,3.311382945316881,38.247460707027756,6.966666666666667,5,12.924879676285853,1.6355427661434043,7.128703571321897,958.8698169860917,62,12,Leftfall,1,97.56,92.31,5.25,Transformer
44.14213729337735,3.1900768556122503,39.64632740823123,6.433333333333334,1,15.888115038541802,1.6557881599333943,5.698987849923837,1440.3675477765014,62,12,Leftfall,2,97.56,92.31,5.25,Transformer
50.682503789252074,3.6208963171506876,48.89691479656627,6.466666666666667,2,8.39771832082948,1.4400439656045882,6.128671037188803,1477.6593985748023,62,12,Leftfall,3,97.56,92.31,5.25,Transformer
40.10381548688459,3.195855987533157,37.84985112605866,6.0,2,8.278574022964646,1.4942255129891924,5.8427684106731785,662.7967669472893,62,12,Leftfall,4,97.56,92.31,5.25,Transformer
36.915611294164975,3.658225221772541,34.62010366998231,6.466666666666667,2,8.018220280715392,1.4605315094660654,6.001248964687733,1019.5223606306697,62,12,Leftfall,5,97.56,92.31,5.25,Transformer
24.783474757442146,2.2765221830386673,19.244319113813106,6.3,1,9.85428362207647,1.3484403472192648,4.947429245882846,535.7457999099466,62,13,Rightfall,1,97.56,92.31,5.25,Transformer
26.08577302911409,2.192586269677655,21.66630705392964,6.366666666666666,1,10.092859384781473,1.4577828774658905,5.2861233865690735,592.0601229678915,62,13,Rightfall,2,97.56,92.31,5.25,Transformer
38.78414050501032,3.115015968180348,33.4041715569608,6.133333333333334,1,10.268961437758085,1.4374303168557123,4.7764754831528835,718.340297877511,62,13,Rightfall,3,97.56,92.31,5.25,Transformer
21.833855385996678,2.1515083450066412,14.681163910599636,6.366666666666666,2,7.876886566765161,1.190769459463856,5.785724333657269,438.80318816675197,62,13,Rightfall,4,97.56,92.31,5.25,Transformer
46.97023258532023,3.889261320077916,42.47697017916877,7.933333333333334,1,10.760875289676507,1.403287797952343,5.155071504368487,1038.9771833550474,62,13,Rightfall,5,97.56,92.31,5.25,Transformer
100.49167037720805,10.248639341648868,95.08588624072378,7.566666666666666,4,10.26346566726381,2.2105054493043035,9.08055423117383,4049.4431452863882,62,14,Rotatefall,1,97.56,92.31,5.25,Transformer
73.05446724057798,5.163699906149363,71.6732816989389,6.6,4,7.116012488414977,1.95401120474828,8.227877344543414,3090.1560040259724,62,14,Rotatefall,2,97.56,92.31,5.25,Transformer
65.54412210602858,6.070325173038319,61.68145292779147,6.9,4,7.815666340503955,1.8467824922694054,8.756310374986583,2799.7776352071464,62,14,Rotatefall,3,97.56,92.31,5.25,Transformer
71.86132134286049,6.2467815453168845,66.9465807703922,6.433333333333334,3,14.681374258108013,2.280658815007048,9.006344431266257,2736.5097665276144,62,14,Rotatefall,4,97.56,92.31,5.25,Transformer
80.33207801543557,7.92842143465882,75.50278458885836,6.333333333333333,5,9.202707851629011,2.18767889683515,9.298673532600482,3679.5897394133785,62,14,Rotatefall,5,97.56,92.31,5.25,Transformer
51.60594632714395,2.970520554415251,49.35699093668451,114.6,20,12.226601182738362,1.3759041911628598,76.05218769406962,1116.5796829063001,44,10,Backfall,1,89.06,83.91,5.150000000000006,Transformer
14.514551329359827,0.9835453252667677,8.2220561837621,76.86666666666666,0,6.35104705162272,1.0250668532840497,24.866231787143246,403.9841666131516,44,10,Backfall,2,89.06,83.91,5.150000000000006,Transformer
65.41471653465122,4.327165804415309,63.5722333347251,61.266666666666666,17,11.689373316790446,1.3905498237772476,55.85162992691885,1368.0667732436034,44,10,Backfall,3,89.06,83.91,5.150000000000006,Transformer
54.397081805123975,3.7523263602840125,52.49567445721251,63.266666666666666,15,8.659903928654938,1.3861890018259626,60.36231878098579,1356.0382533499392,44,10,Backfall,4,89.06,83.91,5.150000000000006,Transformer
72.4427846870217,4.4044134775233035,71.118462267451,57.4,21,7.278957263022169,1.278130658683642,52.164250784112575,2067.331336822875,44,10,Backfall,5,89.06,83.91,5.150000000000006,Transformer
79.56934393255727,3.779988945675864,78.73219289616848,70.53333333333333,16,10.668165801607346,1.5603776643355327,56.33434208421769,2112.5123834580095,44,10,Backfall,6,89.06,83.91,5.150000000000006,Transformer
77.76465226927897,4.446885021197852,75.48109057289588,67.66666666666667,9,9.3993412396561,1.4385011872841196,59.900610266683906,2437.3855411739737,44,10,Backfall,7,89.06,83.91,5.150000000000006,Transformer
60.69031553349153,4.263896668757366,58.6534530629638,56.86666666666667,16,10.020834396218207,1.535371498834591,61.8146255094462,1748.4542453562958,44,10,Backfall,8,89.06,83.91,5.150000000000006,Transformer
47.15001554144492,3.6905333315105775,44.96091912559558,53.8,15,8.216223029923317,1.3196127050340518,49.36176222671384,1870.2136312327966,44,11,Frontfall,1,89.06,83.91,5.150000000000006,Transformer
71.29605012684745,3.3358976024105975,67.05449060487743,63.666666666666664,6,6.388492146865278,1.2038049822664119,61.64016984425363,1955.4044670043863,44,11,Frontfall,2,89.06,83.91,5.150000000000006,Transformer
69.19323154219092,3.9477631578396983,67.91446817507965,57.93333333333333,12,9.909765378549046,1.302138727742689,62.66893026625693,1976.9826036570398,44,11,Frontfall,3,89.06,83.91,5.150000000000006,Transformer
77.8404616458184,4.689879057059061,76.99533863692632,77.26666666666667,14,10.57127364546341,1.274320167395238,53.02676030395738,1792.9880008440393,44,11,Frontfall,4,89.06,83.91,5.150000000000006,Transformer
77.8404616458184,4.689879057059061,76.99533863692632,77.26666666666667,14,10.57127364546341,1.274320167395238,53.02676030395738,1792.9880008440393,44,11,Frontfall,5,89.06,83.91,5.150000000000006,Transformer
78.94920542674679,5.28434079526547,77.26048046700726,80.6,25,15.212116320124196,2.0579676318110964,86.97013204999244,3468.4146110311685,44,12,Leftfall,1,89.06,83.91,5.150000000000006,Transformer
66.41219768904509,4.3678622842744685,65.0242202746355,53.733333333333334,25,10.714160212168661,1.9079427001538962,72.86472177735557,1648.6640367996188,44,12,Leftfall,2,89.06,83.91,5.150000000000006,Transformer
72.26544486685837,4.783180665765184,69.99359983754262,51.0,21,13.525121673423682,1.8348943735733163,74.77349808197131,1943.1181069950248,44,12,Leftfall,3,89.06,83.91,5.150000000000006,Transformer
72.24505773868233,5.599066212041134,69.79031219672584,80.93333333333334,24,17.622665952338142,1.8627589748425595,75.71748013242956,2003.2281291674283,44,12,Leftfall,4,89.06,83.91,5.150000000000006,Transformer
83.00897938731121,5.685672931284076,80.44006994989518,80.2,23,9.940772859908002,1.6399208851574962,80.60937296631576,4231.807010561974,44,12,Leftfall,5,89.06,83.91,5.150000000000006,Transformer
66.69185395437965,3.752838072302335,64.62789022927684,89.53333333333333,15,12.411534367881645,1.606582170224617,60.0462331830309,2117.2227820782773,44,13,Rightfall,1,89.06,83.91,5.150000000000006,Transformer
40.81680167548942,3.182325744273623,38.23855886737558,91.33333333333333,14,11.09143443569487,1.6143684432246408,73.97882521965975,595.1321001821914,44,13,Rightfall,2,89.06,83.91,5.150000000000006,Transformer
40.81680167548942,3.182325744273623,38.23855886737558,91.33333333333333,14,11.09143443569487,1.6143684432246408,73.97882521965975,595.1321001821914,44,13,Rightfall,3,89.06,83.91,5.150000000000006,Transformer
88.8325737160328,4.382005374360651,88.2943066882682,86.73333333333333,18,8.685141745169972,1.4531211307515177,67.16023757367964,2159.8313818050306,44,13,Rightfall,5,89.06,83.91,5.150000000000006,Transformer
83.25938513106146,4.387510228101664,81.8093199464537,53.333333333333336,11,13.204827048975043,1.5230382690779831,62.074442659090906,2637.5628783563657,44,13,Rightfall,6,89.06,83.91,5.150000000000006,Transformer
96.00712681884549,6.237038596544652,93.6486355994855,77.73333333333333,24,12.95876394261814,1.643202723240085,67.35432480176924,2540.3314747550044,44,14,Rotatefall,1,89.06,83.91,5.150000000000006,Transformer
75.83962078156966,4.015966171625263,72.80092036847351,89.0,16,10.739933717667384,1.5146668361104563,70.280098963871,1506.8689476192337,44,14,Rotatefall,2,89.06,83.91,5.150000000000006,Transformer
62.53584940999326,3.689650217996663,59.37136398007429,56.46666666666667,16,7.896802401406486,1.2254102028113907,56.471074586754,2042.7494273879577,44,14,Rotatefall,3,89.06,83.91,5.150000000000006,Transformer
82.39759057578839,4.437592069648597,78.28320974408183,76.26666666666667,34,7.800832204247824,1.563926706074457,64.50966979975333,1984.887382764392,44,14,Rotatefall,4,89.06,83.91,5.150000000000006,Transformer
60.6880570428624,3.423441141442445,56.61373223418099,59.13333333333333,11,9.446217660216243,1.4852588393272235,61.04051434969561,1722.6378955281555,44,14,Rotatefall,5,89.06,83.91,5.150000000000006,Transformer
111.8343806363885,5.282235587465982,110.22438215332105,108.46666666666667,25,19.385224347227247,1.7715291537726927,69.11423960416552,2013.3976778898327,43,10,Backfall,1,97.84,93.62,4.219999999999999,Transformer
120.72864666531055,6.421617726184089,119.9509840927794,37.166666666666664,9,9.840612199737995,1.5762729976881358,27.47259716466677,1562.9414632063992,43,10,Backfall,3,97.84,93.62,4.219999999999999,Transformer
107.34067650335602,6.377838246763242,104.76782011196993,35.666666666666664,10,12.789354477731285,1.790416130773459,27.814802559679396,2292.9593123951427,43,10,Backfall,4,97.84,93.62,4.219999999999999,Transformer
92.45942620808734,6.259809375599427,90.6841301034844,23.233333333333334,8,12.531966696070265,1.900500625481834,28.39236477734193,2301.9575616415,43,10,Backfall,5,97.84,93.62,4.219999999999999,Transformer
111.56176972901211,5.756988328621521,109.133580095258,27.166666666666668,11,14.229998948418347,1.8941643674217181,30.471426508579075,3181.009405043047,43,10,Backfall,6,97.84,93.62,4.219999999999999,Transformer
87.04285779411724,5.652793094053832,85.28127896888817,34.06666666666667,13,16.34773428616914,1.7894419255312515,29.228870905919564,2945.831733188419,43,11,Frontfall,1,97.84,93.62,4.219999999999999,Transformer
91.70526763737963,5.74689905357139,90.35650790336692,34.0,13,11.07230576268052,1.6887121105450986,26.748828883585475,2480.87604785369,43,11,Frontfall,2,97.84,93.62,4.219999999999999,Transformer
93.96001343749667,5.09781425469936,92.66659197511997,34.56666666666667,13,13.97992512036035,1.907610869688412,32.821651123066786,2122.5906351003423,43,11,Frontfall,3,97.84,93.62,4.219999999999999,Transformer
