smv_max,smv_min,smv_mean,smv_std,smv_range,smv_peak_prominence,ax_max,ax_std,ax_range,ay_max,ay_std,ay_range,az_max,az_std,az_range,duration_s,peak_time_ratio,n_impact_peaks,gyro_max,gyro_mean,gyro_std,gyro_range,gx_max,gx_std,gy_max,gy_std,gz_max,gz_std,total_rotation_deg,jerk_max,jerk_mean,subject,activity_id,activity_name,trial,trans_f1,cnn_f1,delta_f1,winner
34.08023097654711,4.084531413760551,9.96089842507243,2.2850010316927514,29.995699562786555,24.119332551474677,23.741589,3.0644305808255874,34.563163,23.697271,5.878531059452117,30.910056700000002,19.19497,3.4366899589832283,23.449339700000003,11.766666666666667,0.46742209631728043,2,5.370190511555267,0.7358486808404433,1.321970075503475,5.368051611224604,3.0235791,0.8796087524164248,3.7292051,0.8620137378840634,3.4688733,0.8702786731465121,8.683014433917231,953.7371594906464,28.2584147743995,49,10,Backfall,2,93.42,87.58,5.840000000000003,Transformer
37.25794173672024,1.4263545838550344,10.109731667102572,3.6581933184765894,35.831587152865204,27.14821006961767,23.479282,4.353119935351694,40.567428,36.139385,7.030268501218415,44.275628,26.901224,4.305143162986433,30.8166336,9.933333333333334,0.5738255033557047,6,8.258460458322762,1.1686985517173003,1.7923106719811528,8.255902497594116,7.8236737,1.5940445846868412,4.1796927,1.0378107144981452,4.3255053,0.9641380639730907,11.60907228039185,1099.4902949308143,50.141085209384244,49,10,Backfall,3,93.42,87.58,5.840000000000003,Transformer
38.806452131248996,1.9152221194207741,10.113601414928882,3.560540742325184,36.89123001182822,28.692850716320116,22.50672,3.979701930877456,32.863572000000005,28.737358,7.041184599214633,36.986188999999996,20.768799,4.083353384479422,24.899802,9.9,0.4781144781144781,6,7.737960736246215,1.0391603897844535,1.6213111530101512,7.7356313505578616,6.1478286,1.308772876005589,4.4641266,0.9052284499847423,4.5261803,1.0721291433707303,10.28768785886609,731.1566437066856,41.65567295620065,49,10,Backfall,4,93.42,87.58,5.840000000000003,Transformer
30.463159077103423,3.9056888058368098,10.026374531936007,2.8272631000415003,26.557470271266613,20.436784545167416,16.521616,4.999432582213915,31.408318,20.274132,4.335748759336158,30.684881,23.297226,5.015379182812698,28.943368999999997,8.966666666666667,0.587360594795539,4,7.032985988464012,1.4018994314654591,1.6188779355099798,7.007545053310215,6.779017,1.5790771507333559,3.553431,0.9446573601181452,5.3524513,1.07593431883925,12.570364902140284,539.4015708710538,45.55948272634941,49,10,Backfall,5,93.42,87.58,5.840000000000003,Transformer
84.21640033238013,2.6174608005973177,10.55853537274756,6.345620431016813,81.59893953178282,73.65786495963258,27.278511,2.967115378117984,34.74402,23.69248,6.146796403596449,42.063404,76.072014,6.400863033211891,89.322603,10.333333333333334,0.4838709677419355,6,15.179728829615675,0.9182564724393937,1.8996870224643738,15.175422110739044,11.686974,1.381191530752404,6.0685973,0.7740672681116554,13.089303,1.3899305340166912,9.488650215207068,2711.9415070080463,62.805202180278535,49,11,Frontfall,1,93.42,87.58,5.840000000000003,Transformer
54.231405196119546,2.9866416949602272,10.39803962189689,3.5454550011511716,51.24476350115932,43.833365574222654,30.865742,4.490676899386358,37.604223000000005,31.593967,5.506213078256381,41.106412,31.467007,3.15036320594169,36.678371,10.666666666666666,0.45,3,10.97177025230171,0.8993481823403957,1.973761022330915,10.963939685888473,8.818794,1.3972869363382432,7.3281775,0.7190745848051968,8.164169,1.4833052464319076,9.563069005552874,1636.989823292046,53.49389080505611,49,11,Frontfall,2,93.42,87.58,5.840000000000003,Transformer
85.72636859858594,6.348330166866392,10.977745491779823,8.23683500996232,79.37803843171955,74.74862310680611,40.81536,4.487523831294999,51.178201,72.791405,9.46161160478826,126.544745,19.609386,2.773627092714861,29.605718000000003,7.566666666666666,0.5903083700440529,1,16.36075772190292,0.8739466335027912,1.530320670358992,16.348246859196685,4.0703664,0.9212406862736504,12.703134,1.227944771818085,9.713777,0.8486589249627262,6.583731305721027,4001.350378909157,84.87298938769456,49,11,Frontfall,4,93.42,87.58,5.840000000000003,Transformer
103.53413578868924,6.039582923131163,10.798624005442962,8.511721527155505,97.49455286555808,92.73551178324628,77.429054,7.358207952393582,85.84556699999999,55.310402,7.00451325210845,64.32578600000001,40.802185,3.83561264253622,46.026724,8.5,0.5294117647058824,3,9.991724968220487,0.9174781081239203,1.4970237582788397,9.98462229513329,7.1212435,1.1158432868684423,5.15404,0.8503200708468669,9.15676,1.0306918274518408,7.829146522657453,3006.9363873062593,63.69994344163965,49,11,Frontfall,5,93.42,87.58,5.840000000000003,Transformer
57.99197871714264,4.491755804433327,10.034237556012858,3.8621486193256582,53.50022291270932,47.95774116112979,40.69918,4.917513488489435,46.635176,20.37594,4.395337199865589,29.103866,37.713215,5.112116292793068,41.4501616,7.733333333333333,0.6077586206896551,2,10.183018157624181,0.884643454492688,1.174357276307911,10.152105325326547,3.1111996,0.7688373296281977,8.083473,0.9542912007176436,5.629695,0.7668319167659016,6.841242714743454,1331.7017898162514,47.048581022929724,49,12,Leftfall,2,93.42,87.58,5.840000000000003,Transformer
114.44396162347758,3.5056987082796747,10.475709599353182,7.674157653849786,110.9382629151979,103.9682520241244,24.675825,4.518754022146389,35.201558,113.69181,9.75774859736751,120.3045286,28.207958,4.453537391417482,35.625557,7.466666666666667,0.6205357142857143,5,10.734651313699855,1.5398874266184432,2.2802776648332417,10.725869678802889,7.1573305,1.9338870282126108,8.419042,1.1295275771414552,10.732201,1.5721472604317708,11.497826118751043,3586.025600946903,83.04536573914628,49,12,Leftfall,3,93.42,87.58,5.840000000000003,Transformer
40.67452525951806,3.5210303332844015,10.010836711654294,3.5986414307402086,37.15349492623366,30.66368854786377,21.649137,4.393314224237224,26.756297,25.00161,4.647152719733058,38.118053,29.4572,4.471927459191452,33.297152,8.366666666666667,0.601593625498008,3,11.835634703414053,0.7781253055854569,1.4084283500881352,11.817330844418885,5.585618,0.8689143356260958,8.517049,0.9865685775197234,6.0285153,0.8817914987001522,6.510315056731656,805.4063709298246,35.40790415153831,49,12,Leftfall,4,93.42,87.58,5.840000000000003,Transformer
37.34990668394565,2.386871145227457,9.86051170778121,2.7576253577769068,34.96303553871819,27.489394976164437,23.747576,4.005592059693818,28.211550499999998,37.046074,4.8865918426356325,47.12505,21.53176,4.063186686812963,24.760865,8.733333333333333,0.6145038167938931,2,9.092524356406276,0.8633256949416916,1.5990133125596846,9.076868885643417,6.0124025,1.3038543198950598,5.0443144,0.7821746119905439,8.210111,0.9708891872072131,7.53971106915744,1620.3940999268707,41.52352973518789,49,12,Leftfall,5,93.42,87.58,5.840000000000003,Transformer
51.09486208167656,4.746622725788872,10.283872441524318,4.294908257772482,46.348239355887685,40.81098964015224,38.163567,4.1333272619400026,45.619494,15.676012,3.0219505748061617,22.765431,33.802597,5.36079897722764,45.226634,8.466666666666667,0.6141732283464567,3,10.325910932147407,1.0495947456597319,1.5198429817487653,10.300595416796279,7.2024727,1.0621273278101102,9.445588,1.1636329100264353,6.7229557,0.926697584858704,8.88656884658573,1305.507367008906,43.22665783379995,49,13,Rightfall,1,93.42,87.58,5.840000000000003,Transformer
39.118703617034996,3.8382943803794025,10.156267237442698,3.1421844609761482,35.28040923665559,28.962436379592297,11.414455,2.7956659924507443,19.798630000000003,14.201594,3.8938326625633612,26.101134000000002,35.13688,5.37297932891229,42.626343999999996,7.8,0.6111111111111112,2,8.628421905995252,1.1620912266548575,1.6588454523650622,8.617414464140081,8.311846,1.4477499887855856,3.6933844,0.9097704528183803,5.059894,1.0565132928711816,9.064311567907888,599.2303319122755,39.55347206295894,49,13,Rightfall,2,93.42,87.58,5.840000000000003,Transformer
33.80753320127659,4.738857990908849,10.392166584785816,3.5030648598358898,29.068675210367743,23.415366616490775,23.052887,4.203720200908463,34.043343,24.65666,5.171818254602863,37.283228,30.965153,4.519558198871653,40.845304,8.566666666666666,0.5719844357976653,3,8.328208024844152,1.377763780342465,1.9552309000926584,8.30907619174137,7.2605314,1.7766876890706822,4.963751,1.186652680149695,4.544157,1.072365068326466,11.802843051600451,705.4159070170697,46.61577727806791,49,13,Rightfall,3,93.42,87.58,5.840000000000003,Transformer
45.33561074158572,5.427758074376372,10.128802095041017,2.6051642614739725,39.90785266720935,35.2068086465447,36.151363,3.7794867937116567,46.631582,23.563126,3.843496513715329,38.230641,31.193922,4.192641433617408,41.478909,15.566666666666666,0.721627408993576,5,16.61433639093758,1.0835791966591652,2.38927122002774,16.609551811121577,15.820192,2.2239785768767786,6.5281396,0.9809627420016509,5.498264,0.9827446705693892,16.86771616132767,1420.2504732953087,32.46534086435948,49,13,Rightfall,4,93.42,87.58,5.840000000000003,Transformer
50.0354974910015,4.47449265591856,10.511178066088117,3.976827985978238,45.56100483508294,39.52431942491339,34.807503,4.68846078821172,46.174049,45.152374,5.544822253506523,55.718830000000004,22.0923,5.386352773733493,30.547142,8.1,0.5925925925925926,3,8.605807161449224,1.531543487155688,2.2137301605531863,8.597029565311146,7.6978354,2.117070605747937,4.971075,1.1966833648440747,5.6023965,1.1531910966219432,12.405502245961072,1027.5527721687665,46.14634289121804,49,13,Rightfall,5,93.42,87.58,5.840000000000003,Transformer
49.97774077149572,1.994169713654646,10.674253188618504,3.4831923668356493,47.983571057841075,39.30348758287721,30.748363,5.296712296128913,39.107385,36.162144,5.093836447113873,43.5174606,15.6400795,3.9067130957953315,22.4887528,9.933333333333334,0.6577181208053692,3,13.83025699578519,1.3756609246617395,2.2367919938661562,13.820689689488171,7.037085,1.5319802475782216,13.244437,1.2006012437062987,6.872763,1.6872215444131182,13.664898518306613,1262.807485342855,41.61785044042907,49,14,Rotatefall,1,93.42,87.58,5.840000000000003,Transformer
